ID,State,Date,Day_of_Week,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response
165894,Utah,2024-01-02 06:40:17,Thursday,Stormy,Icy,Dusk,Highway,Underpass,Side collision,Truck,Senior,5,1,66.0,3.463913106,7.096915876,325.4668603,8.462802381,0.636929307,82.0,29.45248835
166381,Utah,2024-01-03 04:31:03,Tuesday,Stormy,Snowy,Daylight,Freeway,Underpass,Run-off-road,Pedestrian,Senior,3,0,46.0,5.011633136,7.420988481,267.3991425,4.333159815,0.746808079,9.0,17.498543705
166485,Utah,2024-01-04 22:51:22,Monday,Sunny,Snowy,Dusk,Highway,Roundabout,Rollover,Car,Senior,1,1,50.144131777625255,6.424397721,6.548167014,448.6094631,6.749006182,0.987827908,49.0,10.61888895
166661,Utah,2024-01-07 03:33:21,Tuesday,Foggy,Snowy,Daylight,Highway,Overpass,Pedestrian involved,Truck,Teenager,3,0,45.0,8.032714646,0.339160531,500.4804386,4.532375856,0.794885682,72.0,24.0188656
166361,Utah,2024-01-09 07:02:59,Friday,Foggy,Dry,Night,Freeway,Underpass,Run-off-road,Truck,Senior,1,3,70.0,8.937768318,7.829175936,145.523882,7.423460467,0.193431683,9.0,7.14623165
166906,Utah,2024-01-09 14:45:31,Tuesday,Foggy,Dry,Daylight,Highway,Overpass,Rollover,Motorcycle,Senior,3,3,60.0,3.871667372,7.841900537,250.400053,3.597372863,0.632797887,41.0,19.81881876
165451,Utah,2024-01-09 15:28:02,Saturday,Foggy,Wet,Night,Highway,Intersection,Rollover,Bicycle,Senior,4,1,37.0,9.167358804,2.207262901,148.1419836,7.989173065,0.513204979,64.0,17.498543705
166792,Utah,2024-01-10 22:42:25,Wednesday,Stormy,Wet,Dawn,Street,Underpass,Run-off-road,Bicycle,Adult,2,3,37.0,7.180442419,4.96561188,739.5022434,5.034297296,0.160492728,100.0,15.23949624
166229,Utah,2024-01-11 01:38:56,Monday,Stormy,Muddy,Night,Urban,Underpass,Side collision,Truck,Teenager,2,2,36.0,0.297407326,7.6701075,767.5276457,6.537440033649001,0.81534511,4.0,13.21231394
165570,Utah,2024-01-11 03:29:02,Saturday,Foggy,Snowy,Dusk,Urban,Intersection,Rear-end collision,Truck,Senior,3,2,54.0,0.831106157,4.83861128,904.639672,7.220186144,0.856002058,45.0,18.46263649
165717,Utah,2024-01-14 15:04:27,Thursday,Rainy,Wet,Dusk,Freeway,Crossroads,Head-on collision,Pedestrian,Adult,5,0,52.0,3.641422609,6.90110731,834.0596522,6.537440033649001,0.863864406,49.0,15.85892933
165686,Utah,2024-01-14 16:09:04,Friday,Rainy,Wet,Night,Highway,T-Junction,Cyclist involved,Pedestrian,Senior,3,1,66.0,9.95441365,9.017333272,752.7660738,7.949707397,0.732367161,49.0,25.27908234
166830,Utah,2024-01-15 04:58:58,Monday,Sunny,Icy,Night,Street,Intersection,Rear-end collision,Car,Adult,4,1,49.0,2.443790157,1.823925358,681.525343,7.99714086,0.971438989,92.0,19.19051795
166150,Utah,2024-01-15 18:50:42,Friday,Foggy,Wet,Dawn,Highway,Intersection,Head-on collision,Car,Adult,2,0,49.0,5.144319238,3.356394068,883.8275589,3.01788117,0.870035234,71.0,16.18692592
166277,Utah,2024-01-18 03:55:39,Monday,Stormy,Wet,Dawn,Urban,Roundabout,Run-off-road,Pedestrian,Teenager,4,0,56.0,4.755384734,3.790088457,827.7488278,6.374933559,0.338436272,43.0,12.89563265
167037,Utah,2024-01-18 14:15:39,Wednesday,Foggy,Muddy,Dawn,Rural,Underpass,Rollover,Car,Senior,5,3,57.0,1.577161579,8.063423115,766.7135739,6.318988689,0.164019008,49.0,20.87680136
166540,Utah,2024-01-19 20:27:05,Tuesday,Stormy,Snowy,Dawn,Urban,Underpass,Run-off-road,Car,Teenager,4,0,48.0,6.717206708,5.686697598,818.2367528,6.537440033649001,0.34907478,65.0,17.498543705
166722,Utah,2024-01-20 17:41:07,Thursday,Foggy,Muddy,Night,Urban,T-Junction,Cyclist involved,Car,Adult,5,2,40.0,4.090837305,6.64597183,574.1430259,6.722873387,0.261114887,75.0,26.30748909
166999,Utah,2024-01-22 15:06:59,Wednesday,Foggy,Muddy,Dawn,Freeway,T-Junction,Cyclist involved,Motorcycle,Young Adult,2,2,35.0,3.367769724,9.366087911,327.889995,4.76965014,0.122700269,16.0,16.15079145
166891,Utah,2024-01-24 11:27:57,Monday,Stormy,Muddy,Dawn,Urban,Overpass,Side collision,Car,Adult,2,1,69.0,3.472552719,5.600805453,402.3230542,7.192961588,0.780250241,33.0,17.13882132
166335,Utah,2024-01-26 18:14:04,Saturday,Snowy,Muddy,Night,Rural,Overpass,Pedestrian involved,Bicycle,Teenager,5,0,52.0,1.403636697,2.196329952,352.8325101,6.537440033649001,0.400263056,43.0,17.24531561
167003,Utah,2024-01-29 01:15:10,Thursday,Snowy,Wet,Dusk,Urban,Crossroads,Cyclist involved,Truck,Senior,5,0,44.0,9.629241338,0.550930981,350.5007275,7.843117257,0.759786261,36.0,9.99880144
166779,Utah,2024-01-29 17:08:50,Friday,Stormy,Muddy,Night,Rural,Intersection,Rear-end collision,Motorcycle,Senior,1,0,66.0,9.507289108,2.996588064,125.9411619,6.233334271,0.726212424,69.0,16.07933446
166673,Utah,2024-02-01 12:00:21,Saturday,Stormy,Muddy,Dawn,Rural,Intersection,Run-off-road,Truck,Teenager,3,0,32.0,0.19070168,8.490650784,270.9134525,9.800713553,0.685694482,83.0,7.840542987
166228,Utah,2024-02-04 18:07:54,Monday,Sunny,Icy,Daylight,Highway,Roundabout,Rear-end collision,Bicycle,Adult,2,0,54.0,7.261418312,9.003048916,346.454892,4.162932592,0.829435799,49.0,17.91129586
166842,Utah,2024-02-07 08:35:28,Wednesday,Foggy,Snowy,Dawn,Urban,Crossroads,Cyclist involved,Bicycle,Adult,3,1,50.0,1.435949982,8.765971431,776.9223698,7.006320244,0.800136934,55.0,14.91658709
166802,Utah,2024-02-08 23:39:50,Saturday,Snowy,Snowy,Night,Rural,Roundabout,Rollover,Truck,Adult,4,3,46.0,9.616076932,2.009117227,751.9594243,8.885677404,0.444854447,96.0,13.11062063
166109,Utah,2024-02-13 02:31:39,Saturday,Stormy,Wet,Night,Highway,Underpass,Cyclist involved,Pedestrian,Teenager,4,2,50.144131777625255,2.427139006,4.897048908,747.3819329,6.957676597,0.343731259,98.0,26.82367418
165986,Utah,2024-02-13 18:02:20,Wednesday,Rainy,Muddy,Daylight,Highway,Underpass,Run-off-road,Pedestrian,Young Adult,3,0,59.0,9.782848948,7.05113342,734.9047561,6.508140995,0.822996008,34.0,14.0057626
166586,Utah,2024-02-15 17:02:07,Wednesday,Foggy,Dry,Night,Highway,Intersection,Pedestrian involved,Truck,Young Adult,2,3,66.0,9.459846833,6.677094266,938.1596038,4.383998552,0.458486281,25.0,24.48233167
166886,Utah,2024-02-15 19:09:41,Friday,Stormy,Snowy,Night,Highway,Intersection,Side collision,Motorcycle,Adult,4,3,37.0,9.282030093,1.510526126,323.1468095,7.332852966,0.700719835,20.0,14.85951033
165666,Utah,2024-02-16 05:45:43,Monday,Sunny,Dry,Dusk,Highway,Roundabout,Cyclist involved,Motorcycle,Teenager,4,3,54.0,6.879292892,0.170301159,647.0432754,6.66805318,0.989637862,23.0,14.07100242
166314,Utah,2024-02-17 08:12:04,Wednesday,Stormy,Dry,Dawn,Highway,Overpass,Run-off-road,Bicycle,Adult,3,3,30.0,5.903272783,0.364975592,868.2263226,6.906571246,0.370223625,35.0,17.498543705
165524,Utah,2024-02-20 20:29:49,Sunday,Rainy,Dry,Dawn,Rural,Underpass,Head-on collision,Bicycle,Teenager,4,1,39.0,7.472774488,4.356685178,766.4054874,7.496066222,0.188107169,60.0,26.10947038
166677,Utah,2024-02-21 14:01:14,Sunday,Rainy,Wet,Daylight,Highway,Underpass,Side collision,Car,Senior,4,0,59.0,9.703756595,9.069798238,797.1535227,4.441007966,0.366727937,38.0,12.66909003
166480,Utah,2024-02-25 12:53:28,Wednesday,Snowy,Wet,Night,Highway,Overpass,Rollover,Car,Teenager,5,1,41.0,7.150782395,6.448183553,975.6474106,6.606046464,0.682545154,50.0,7.880430181
166215,Utah,2024-02-25 13:53:32,Sunday,Snowy,Dry,Daylight,Rural,Underpass,Rollover,Truck,Teenager,2,2,53.0,6.662389939,4.209974814,626.4760654,3.584059655,0.655508085,96.0,17.498543705
166462,Utah,2024-02-28 23:57:56,Monday,Snowy,Snowy,Dusk,Urban,Underpass,Run-off-road,Motorcycle,Young Adult,3,1,66.0,0.873633456,4.670307971,656.6401869,6.390331653,0.610072145,20.0,26.28519235
166946,Vermont,2024-01-02 13:14:37,Friday,Rainy,Snowy,Dusk,Street,T-Junction,Side collision,Truck,Senior,4,1,53.0,9.476528645,4.614975571,504.3099911,7.220852946,0.497921,62.0,9.436498214
166032,Vermont,2024-01-04 13:43:28,Monday,Sunny,Dry,Dusk,Highway,Crossroads,Rollover,Bicycle,Young Adult,4,0,33.0,2.459991218,5.923516436,205.9567622,9.983081209,0.785233591,57.0,8.201896849
165616,Vermont,2024-01-04 14:38:04,Monday,Rainy,Icy,Daylight,Rural,Overpass,Rollover,Bicycle,Teenager,1,1,41.0,7.641571886,1.765396358,744.2144473,3.500966517,0.725146794,74.0,19.53421453
165486,Vermont,2024-01-08 14:40:09,Monday,Foggy,Snowy,Daylight,Rural,T-Junction,Run-off-road,Truck,Adult,4,3,56.0,5.160183573,1.103875786,992.7274241,6.572175094,0.964274234,67.0,29.87734336
166975,Vermont,2024-01-09 21:54:33,Saturday,Foggy,Wet,Daylight,Urban,Underpass,Run-off-road,Truck,Senior,1,0,56.0,6.100238321,9.13452754,703.8370931,4.484948339,0.792919693,36.0,12.88508001
165979,Vermont,2024-01-09 22:11:16,Friday,Foggy,Icy,Night,Urban,Crossroads,Pedestrian involved,Car,Young Adult,4,0,55.0,0.321298675,1.903566756,117.4603744,6.747459357,0.102365066,28.0,11.93773843
166800,Vermont,2024-01-10 17:44:47,Saturday,Foggy,Muddy,Night,Rural,Intersection,Cyclist involved,Motorcycle,Adult,2,1,49.0,1.009124379,2.423158291,840.6681087,5.987515166,0.18338843,49.0,24.45128593
166759,Vermont,2024-01-12 03:25:06,Monday,Sunny,Dry,Dusk,Highway,Underpass,Head-on collision,Pedestrian,Adult,5,0,57.0,6.000320088,0.41411979,538.9636124,4.323241985,0.397448164,21.0,21.58503045
166992,Vermont,2024-01-12 14:35:24,Sunday,Rainy,Muddy,Daylight,Rural,Intersection,Cyclist involved,Pedestrian,Adult,4,3,49.0,5.86665253,8.898418768,664.4443665,6.537440033649001,0.295618748,10.0,17.498543705
165683,Vermont,2024-01-13 23:40:05,Tuesday,Foggy,Dry,Dusk,Street,Underpass,Rollover,Pedestrian,Young Adult,5,0,37.0,9.875233388,9.603788268,491.28812,7.644511071,0.355253017,24.0,17.498543705
166176,Vermont,2024-01-14 10:18:52,Saturday,Stormy,Wet,Night,Rural,Intersection,Pedestrian involved,Pedestrian,Adult,3,0,42.0,3.308234331,7.897903587,303.6862603,6.652740611,0.475053299,63.0,13.39899097
166235,Vermont,2024-01-15 12:26:17,Friday,Foggy,Icy,Daylight,Highway,Underpass,Rollover,Bicycle,Senior,4,0,54.0,8.451882264,5.639281761,572.5489893,8.901288154,0.474564044,39.0,24.45526038
166233,Vermont,2024-01-16 10:04:37,Monday,Snowy,Dry,Dusk,Rural,Overpass,Side collision,Motorcycle,Teenager,5,1,41.0,7.532231211,6.504543501,376.4933847,3.673778677,0.775570714,64.0,29.54224822
166828,Vermont,2024-01-18 20:53:51,Thursday,Rainy,Icy,Daylight,Freeway,T-Junction,Rollover,Car,Adult,5,1,56.0,9.427880233,3.812811342,296.9724038,3.360913671,0.397665228,55.0,17.498543705
166556,Vermont,2024-01-19 05:38:00,Wednesday,Stormy,Snowy,Dawn,Street,Roundabout,Cyclist involved,Car,Adult,4,0,39.0,5.274044804,4.307780199,623.5276517,6.537440033649001,0.756334777,96.0,17.498543705
165763,Vermont,2024-01-20 21:27:28,Monday,Foggy,Snowy,Daylight,Freeway,T-Junction,Run-off-road,Truck,Teenager,4,2,56.0,0.425752417,6.580891806,794.583667,3.453195524,0.54395931,49.0,18.01040772
166273,Vermont,2024-01-23 00:47:03,Wednesday,Foggy,Wet,Dusk,Highway,Overpass,Run-off-road,Pedestrian,Senior,2,0,55.0,5.733205786,0.593413142,305.7978236,6.110351898,0.923754459,90.0,29.32528775
166767,Vermont,2024-01-23 23:27:06,Tuesday,Stormy,Snowy,Dawn,Highway,Intersection,Cyclist involved,Truck,Teenager,3,2,53.0,6.42331123,7.280338466,715.6516529,9.253392217,0.352746163,87.0,29.78039517
166407,Vermont,2024-01-27 03:16:22,Wednesday,Sunny,Muddy,Dusk,Rural,Roundabout,Side collision,Bicycle,Young Adult,1,0,51.0,2.151443505,6.073134531,377.8526358,8.700792725,0.583228399,61.0,12.95479943
166902,Vermont,2024-01-30 16:18:19,Sunday,Sunny,Icy,Night,Highway,Roundabout,Side collision,Bicycle,Senior,3,1,58.0,3.063873228,7.138127147,524.9309076,6.200534025,0.360390406,20.0,26.05421783
166967,Vermont,2024-02-03 18:25:37,Friday,Snowy,Muddy,Daylight,Highway,Overpass,Head-on collision,Motorcycle,Senior,1,0,45.0,1.255062246,0.838407582,950.0698303,6.847857464,0.295025289,66.0,16.57822333
166510,Vermont,2024-02-03 21:22:38,Wednesday,Snowy,Snowy,Night,Urban,Underpass,Rollover,Truck,Senior,1,2,61.0,3.50666248,8.889535832,248.7581384,5.198741992,0.700572475,7.0,19.8914297
165698,Vermont,2024-02-03 21:45:20,Wednesday,Rainy,Muddy,Daylight,Rural,Roundabout,Pedestrian involved,Truck,Senior,3,3,33.0,6.923547874,2.420880274,418.4303021,4.164915758,0.718368318,72.0,19.0661512
166827,Vermont,2024-02-05 11:44:20,Saturday,Stormy,Icy,Night,Freeway,Crossroads,Rollover,Truck,Adult,5,0,50.0,9.244880727,4.209904635,251.167875,3.357858919,0.533076871,40.0,8.71949287
166580,Vermont,2024-02-08 15:02:54,Wednesday,Foggy,Dry,Daylight,Street,Intersection,Run-off-road,Car,Adult,1,1,67.0,8.125616006,0.187597625,205.451742,5.356583117,0.670095699,24.0,19.74508982
165615,Vermont,2024-02-13 16:28:29,Thursday,Rainy,Wet,Night,Urban,Overpass,Rear-end collision,Motorcycle,Adult,1,1,31.0,6.050009822,7.765285344,510.3109459,8.741629498,0.523637497,93.0,17.60873772
166154,Vermont,2024-02-15 14:48:55,Monday,Snowy,Snowy,Daylight,Street,Overpass,Cyclist involved,Motorcycle,Adult,1,0,53.0,8.592496574,0.440505587,113.26723,8.818841727,0.163647789,52.0,15.65781053
165856,Vermont,2024-02-16 10:36:25,Friday,Snowy,Wet,Dusk,Freeway,Overpass,Side collision,Bicycle,Adult,2,1,33.0,0.213139006,3.013555869,891.7992723,5.592736731,0.535394255,71.0,16.93039391
166173,Vermont,2024-02-17 13:52:57,Tuesday,Snowy,Snowy,Dawn,Rural,Overpass,Rear-end collision,Car,Young Adult,4,1,59.0,4.960221744,0.606114431,719.4574648,7.009015896,0.218379493,69.0,19.39689631
166893,Vermont,2024-02-23 01:50:44,Wednesday,Stormy,Dry,Night,Street,Crossroads,Cyclist involved,Bicycle,Teenager,3,2,50.0,6.203085073,3.371165357,453.5658954,9.532683293,0.897498686,44.0,24.82304555
166153,Vermont,2024-02-24 09:30:31,Sunday,Foggy,Wet,Daylight,Street,Crossroads,Head-on collision,Motorcycle,Senior,5,1,69.0,0.800186751,5.578194325,644.0417307,4.418227982,0.130152981,77.0,17.498543705
166692,Vermont,2024-02-24 21:26:53,Monday,Stormy,Wet,Dawn,Urban,Overpass,Run-off-road,Truck,Young Adult,5,0,49.0,3.69564059,0.697697364,988.6299496,9.775125526,0.191561516,82.0,14.48100455
166230,Vermont,2024-02-26 09:52:01,Monday,Rainy,Icy,Daylight,Rural,Overpass,Run-off-road,Bicycle,Teenager,5,3,50.144131777625255,0.154230502,0.38036458,855.0147946,6.853010764,0.495597945,51.0,23.90289008
166518,Vermont,2024-02-27 00:29:23,Friday,Snowy,Icy,Night,Rural,T-Junction,Head-on collision,Pedestrian,Teenager,1,1,33.0,8.426550574,4.29198205,459.1435394,9.696760551,0.330009277,59.0,11.52930787
166247,Vermont,2024-02-28 04:43:49,Tuesday,Foggy,Dry,Dusk,Freeway,Roundabout,Side collision,Car,Young Adult,1,1,38.0,3.058554639,6.502276856,586.7824293,4.06653396,0.43904472,80.0,29.94578438
166824,Virginia,2024-01-02 01:49:00,Monday,Sunny,Snowy,Dusk,Street,Intersection,Run-off-road,Car,Senior,4,3,41.0,5.710198662,7.499710036,939.7785858,6.340029166,0.294799604,93.0,7.732035105
165929,Virginia,2024-01-03 02:26:22,Friday,Stormy,Wet,Dusk,Urban,T-Junction,Run-off-road,Pedestrian,Adult,2,3,63.0,0.744973149,4.787285158,749.1029911,6.19129347,0.299703353,46.0,19.47295205
166904,Virginia,2024-01-05 18:02:48,Saturday,Stormy,Snowy,Dusk,Rural,Crossroads,Rollover,Car,Young Adult,4,1,33.0,1.695196225,8.02805465,581.1779056,8.53136131,0.171114282,81.0,22.3987005
166695,Virginia,2024-01-05 20:30:22,Wednesday,Sunny,Snowy,Night,Street,Underpass,Side collision,Motorcycle,Young Adult,1,3,49.0,6.587442677,8.212717045,491.214255,7.663608692,0.586904162,64.0,16.81126079
165667,Virginia,2024-01-08 10:14:36,Friday,Stormy,Muddy,Dawn,Urban,Intersection,Rear-end collision,Truck,Senior,3,3,40.0,0.567462998,4.748677027,806.4403375,6.670869624,0.919408386,34.0,17.24408639
165910,Virginia,2024-01-09 07:02:45,Tuesday,Rainy,Wet,Daylight,Rural,Intersection,Rollover,Bicycle,Senior,2,3,52.0,0.322918287,6.576911648,689.7074056,8.77459207,0.163543633,41.0,21.77709603
166276,Virginia,2024-01-09 19:27:15,Thursday,Stormy,Wet,Dawn,Highway,Intersection,Run-off-road,Car,Teenager,1,0,65.0,5.540064871,3.205345407,174.861624,4.409178755,0.14055073,55.0,24.59592204
166045,Virginia,2024-01-15 06:55:27,Tuesday,Stormy,Muddy,Daylight,Rural,Overpass,Run-off-road,Truck,Young Adult,1,1,50.0,5.70756246,1.539150732,689.2584996,3.466242184,0.891730173,40.0,14.92155636
166571,Virginia,2024-01-15 14:02:11,Saturday,Stormy,Icy,Dusk,Urban,Intersection,Pedestrian involved,Motorcycle,Senior,5,3,39.0,0.478336497,4.683327455,986.830141,5.949485197,0.248693813,46.0,5.078455953
166781,Virginia,2024-01-16 20:32:28,Monday,Foggy,Muddy,Daylight,Street,Intersection,Run-off-road,Car,Young Adult,1,1,34.0,2.65785765,4.70778253,482.4315906,8.088537161,0.427396214,57.0,27.72567773
166565,Virginia,2024-01-20 22:43:28,Tuesday,Foggy,Muddy,Daylight,Street,T-Junction,Head-on collision,Truck,Adult,4,2,42.0,4.250243402,8.379413696,933.8020949,8.752224156,0.773884604,12.0,21.66843644
165858,Virginia,2024-01-24 22:09:39,Thursday,Foggy,Muddy,Dusk,Street,Underpass,Rollover,Bicycle,Senior,4,0,33.0,6.985103704,1.934392173,640.1685792,3.386180325,0.392276494,32.0,14.4488746
166291,Virginia,2024-01-29 00:19:07,Tuesday,Snowy,Muddy,Night,Street,Roundabout,Head-on collision,Bicycle,Young Adult,3,1,58.0,0.209529458,9.853242119,513.5155582,6.945893904,0.673833956,56.0,6.826086014
165920,Virginia,2024-01-29 03:23:57,Sunday,Foggy,Wet,Dawn,Street,Intersection,Head-on collision,Truck,Senior,2,1,60.0,0.124680359,0.832965095,638.2216695,6.537440033649001,0.813278965,94.0,6.947734811
166883,Virginia,2024-01-30 10:01:53,Tuesday,Foggy,Icy,Dawn,Highway,Roundabout,Pedestrian involved,Car,Young Adult,2,0,70.0,2.822782856,5.0772133,369.11654,4.410036586,0.468725096,13.0,7.531353394
166881,Virginia,2024-01-30 16:30:22,Monday,Sunny,Snowy,Night,Street,Intersection,Cyclist involved,Bicycle,Young Adult,1,1,57.0,9.859299699,7.03715057,517.7807638,8.348652654,0.113459622,44.0,13.83800138
166950,Virginia,2024-01-31 10:23:03,Sunday,Foggy,Icy,Dusk,Highway,Intersection,Run-off-road,Truck,Young Adult,4,1,67.0,4.552978017,6.568383328,787.0322609,8.793164024,0.403868232,61.0,12.29444793
165506,Virginia,2024-02-01 10:58:22,Thursday,Sunny,Snowy,Daylight,Rural,Overpass,Run-off-road,Motorcycle,Adult,3,1,56.0,1.716646169,2.579442636,981.4258181,5.134839855,0.543735468,0.0,17.498543705
166563,Virginia,2024-02-04 12:36:19,Friday,Foggy,Muddy,Dawn,Highway,T-Junction,Pedestrian involved,Motorcycle,Senior,3,0,47.0,4.638544175,3.02520819,926.5889323,8.127575544,0.809183375,32.0,18.79512388
165505,Virginia,2024-02-04 13:10:46,Sunday,Rainy,Snowy,Daylight,Rural,Intersection,Run-off-road,Motorcycle,Senior,4,1,68.0,9.403687881,9.119720495,258.7049916,8.462101324,0.766980551,81.0,17.498543705
166773,Virginia,2024-02-06 00:43:35,Sunday,Snowy,Icy,Dawn,Urban,Intersection,Rollover,Car,Young Adult,5,0,42.0,3.312890274,4.983806324,806.0044445,3.418678528,0.503416736,49.0,24.3737174
166033,Virginia,2024-02-06 23:14:02,Tuesday,Stormy,Dry,Daylight,Urban,Intersection,Cyclist involved,Truck,Adult,4,0,30.0,8.127299333,8.628021689,963.780617,7.713104071,0.328158655,75.0,13.94395816
166211,Virginia,2024-02-10 08:08:19,Monday,Foggy,Snowy,Dawn,Freeway,Intersection,Head-on collision,Bicycle,Young Adult,4,0,47.0,3.712806511,6.279362813,852.5341908,6.537440033649001,0.784365595,16.0,5.113565373
166592,Virginia,2024-02-18 12:09:42,Sunday,Sunny,Snowy,Night,Rural,Intersection,Side collision,Car,Young Adult,1,3,52.0,2.724114992,0.253783189,914.4059013,7.564282198,0.631275173,98.0,17.18965626
166089,Virginia,2024-02-20 15:31:38,Tuesday,Foggy,Dry,Night,Urban,Crossroads,Rear-end collision,Pedestrian,Young Adult,5,0,37.0,9.973068457,3.090725474,714.9104854,4.729039574,0.921875197,70.0,5.373540647
165567,Virginia,2024-02-24 09:00:11,Monday,Sunny,Muddy,Dawn,Freeway,Intersection,Head-on collision,Bicycle,Adult,4,0,50.144131777625255,8.247473678,9.95049797,430.4167613,8.615806794,0.313466551,21.0,8.973980856
165544,Virginia,2024-02-25 09:31:45,Monday,Sunny,Muddy,Daylight,Freeway,Underpass,Head-on collision,Pedestrian,Young Adult,4,3,45.0,4.954407401,9.89574847,633.7519381,9.98759973,0.594393654,49.0,27.62739034
166568,Washington,2024-01-01 04:54:08,Tuesday,Sunny,Snowy,Dusk,Freeway,Underpass,Cyclist involved,Motorcycle,Adult,4,3,61.0,6.464519275,3.432617528,359.3800146,6.423600162,0.888248331,17.0,9.556708684
165530,Washington,2024-01-02 15:54:41,Wednesday,Sunny,Icy,Dusk,Rural,T-Junction,Cyclist involved,Motorcycle,Senior,5,1,36.0,6.026846262,6.302801633,591.8945463,3.361014292,0.682362774,94.0,27.74687916
166270,Washington,2024-01-04 09:17:27,Monday,Snowy,Muddy,Night,Freeway,Roundabout,Head-on collision,Bicycle,Teenager,5,3,44.0,4.724389638,7.964271046,507.1143191,8.24801158,0.421823346,15.0,29.3452405
166252,Washington,2024-01-04 12:30:51,Saturday,Foggy,Wet,Dusk,Freeway,T-Junction,Head-on collision,Bicycle,Teenager,1,0,35.0,6.267084336,0.947888302,527.6745352,5.460470079,0.157687131,57.0,29.2264212
166013,Washington,2024-01-06 06:33:31,Thursday,Sunny,Snowy,Dusk,Rural,Underpass,Rear-end collision,Bicycle,Young Adult,1,1,41.0,8.910106738,2.815536006,528.1173222,7.376320717,0.371169807,48.0,25.23823566
165898,Washington,2024-01-09 14:10:24,Saturday,Stormy,Dry,Night,Rural,Roundabout,Cyclist involved,Car,Senior,5,0,50.144131777625255,0.410071806,7.363835847,303.0023232,3.82358423,0.185944933,24.0,6.263128811
165955,Washington,2024-01-11 08:07:41,Saturday,Snowy,Icy,Daylight,Freeway,Crossroads,Pedestrian involved,Motorcycle,Young Adult,2,0,59.0,7.202466435,4.610973288,171.513291,8.426293781,0.878754199,9.0,12.21293917
166471,Washington,2024-01-12 18:01:54,Saturday,Foggy,Snowy,Daylight,Urban,Underpass,Rear-end collision,Motorcycle,Adult,5,3,58.0,2.139608053,3.920562665,588.5126263,9.111306333,0.118510515,2.0,7.195262604
166455,Washington,2024-01-14 07:43:29,Friday,Snowy,Icy,Night,Rural,Overpass,Rear-end collision,Truck,Young Adult,1,2,62.0,2.437150664,8.586323631,849.2339081,7.371649125,0.791874564,93.0,17.45037835
166903,Washington,2024-01-16 05:51:41,Friday,Sunny,Dry,Night,Street,Crossroads,Head-on collision,Bicycle,Senior,4,0,63.0,1.129090286,5.015316387,877.1873898,6.430787986,0.218253106,42.0,7.477769656
166607,Washington,2024-01-16 23:19:54,Thursday,Snowy,Wet,Daylight,Rural,Underpass,Cyclist involved,Pedestrian,Adult,5,2,30.0,7.586882326,1.574513183,560.2431206,6.537440033649001,0.746120694,76.0,21.64500769
166253,Washington,2024-01-19 11:19:04,Wednesday,Rainy,Wet,Dawn,Highway,Underpass,Head-on collision,Bicycle,Teenager,3,1,64.0,5.240500628,0.409024551,131.4719375,6.537440033649001,0.297460282,10.0,17.498543705
166644,Washington,2024-01-20 00:40:05,Wednesday,Snowy,Wet,Night,Highway,Crossroads,Cyclist involved,Car,Senior,3,0,50.144131777625255,4.891413357,9.743536944,486.0817652,6.122718602,0.973269314,28.0,25.82132119
166317,Washington,2024-01-21 15:22:51,Saturday,Foggy,Snowy,Daylight,Street,Crossroads,Rollover,Car,Teenager,2,0,30.0,8.222962637,3.109406137,365.7997768,6.537440033649001,0.593001036,49.0,22.6426427
166998,Washington,2024-01-22 18:41:13,Monday,Snowy,Icy,Night,Rural,Overpass,Pedestrian involved,Motorcycle,Senior,5,2,62.0,4.97813569,9.81369894,388.0821701,3.550325903,0.240687043,37.0,20.91208649
166635,Washington,2024-01-26 05:16:31,Friday,Rainy,Dry,Night,Urban,Underpass,Head-on collision,Car,Young Adult,2,0,50.144131777625255,6.450163134,7.194631094,514.5905323,9.240641067,0.254912796,29.0,26.78436312
166674,Washington,2024-01-28 00:43:58,Saturday,Rainy,Muddy,Daylight,Highway,Overpass,Rear-end collision,Car,Teenager,5,0,50.144131777625255,8.45566569,9.715800053,340.114054,3.308407386,0.51065518,45.0,25.33439587
165481,Washington,2024-01-29 04:12:54,Wednesday,Rainy,Dry,Daylight,Rural,Roundabout,Rear-end collision,Motorcycle,Senior,4,0,65.0,9.776050198,8.128948039,337.365333,9.701662051,0.264389035,67.0,6.751993118
165963,Washington,2024-01-29 06:57:49,Tuesday,Snowy,Icy,Dawn,Rural,Intersection,Side collision,Car,Young Adult,4,1,48.0,8.909764119,1.406483006,631.4453298,6.537440033649001,0.638694985,49.0,17.498543705
165573,Washington,2024-02-03 08:24:01,Thursday,Rainy,Snowy,Dusk,Highway,Underpass,Run-off-road,Car,Young Adult,5,0,64.0,8.543550496,9.139070734,800.9930202,6.478415251,0.712523928,50.0,22.59283483
166324,Washington,2024-02-05 22:57:11,Saturday,Rainy,Dry,Dawn,Freeway,Underpass,Side collision,Motorcycle,Senior,5,2,57.0,2.766968134,3.640909427,622.4815237,5.357950557,0.536060389,67.0,12.79952758
